cityid,cidade,lat,long,diasfrom,date,text
151,Barueri- São Paulo- Brazil,-23.51056,-46.87611,24,2020-03-22 15:39:35+00:00,Matheus estou desde antes de ontem com uma falta de ar e essa era a minha dúvida isso é algum sintoma ou é a mjnha ansiedade. Como essa falta de ar vinha junto de um aperto no peito ontem entendi que realmente era a minha ansiedade fora a dor no ombro de tensão.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:37:42+00:00,Na hora da falta de ar lembre dessas palavras
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:35:36+00:00,Cadê os novos viciados no TikTok? Vem conhecer os TikTokers mais famosos do mundo e aproveita pra segui-los na rede social 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:35:28+00:00,Acabei de te mandar o monga
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:35:05+00:00,Morre etim
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:32:57+00:00,Desisto agora é culpa de vcs tbm kraio
152,Jundiaí- São Paulo- Brazil,-23.18639,-46.88417,24,2020-03-22 15:32:40+00:00,eu tossi ontem e hoje tosse seca mas e daí? tossi e nesse momento não tá sendo legal tossir hein
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:30:59+00:00,COMO se PEGA 'coronavirus'? Vc PODE pegar de: - goticulas de saliva de alguem contaminado - espirro de contaminados - tosse de contaminados - contato com superficies contaminadas https://saude.abril.com.br/medicina/como-o-coronavirus-e-transmitido-e-por-quanto-tempo-ele-resiste-por-ai/
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:29:57+00:00,Eu sem febre sou um amorzinho. Mas tossindo pareço uma carranca.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:29:25+00:00,ontem tomei xarope e inalação hoje acordei com nariz entupido e tosse num aguento maisssss
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:26:30+00:00,Morreu por causa que todo mundo entra no mesmo horário e o primeiro ano é desprezível
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:25:57+00:00,E num era?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:23:28+00:00,Que saudade de vcs 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:23:05+00:00,A Etec não é necessariamente culpa de vcs
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:22:29+00:00,Após 7 meses de namoro Sophia Valverde anuncia término com Lucas Burgatti: https://febreteen.com.br/2020/03/apos-7-meses-de-namoro-sophia-valverde-anuncia-termino-com-lucas-burgatti/ RT
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:21:16+00:00,O seu Etim em si é perfeito só que ano passado foi 1000x melhor que esse
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:20:33+00:00,to gripada desde ontem e hoje me deu febre...........
152,Jundiaí- São Paulo- Brazil,-23.18639,-46.88417,24,2020-03-22 15:16:04+00:00,Ressuscitei no quarto dia já tava preparado pra encontrar com o papai do chão. Sigo sem febre há muitas horas mas descobri que somatizei alguns dos sintomas da Covid-19 (quem nunca?). Que doidera meus anjos. Ficar doente enquanto o mundo morre é assustador.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:15:44+00:00,Mas o único sintoma que eu to é um pigarro na garganta se tiver febre eu vou
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:15:09+00:00,Ai gente... puor que ela trabalhou na terça-feira com febre e foi em varias lojas com os clientes teve contato com MUITAS pessoas kkk rindo de desespero
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:13:58+00:00,meu termostato de diferenciar rinite ou algo genérico do corona é a febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:12:16+00:00,eu tenho que ficar lembrando minha mãe toda hora que tenho rinite porque eu espirro ela já pergunta se to com febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:10:40+00:00,migo S I M!!!! eu to a duas horas sentada tentando escrever algo e não vem. pelo contrário o que vem é a falta de ar por todo o cenário + o fato de eu não conseguir produzir nada rs
54,Bragança Paulista- São Paulo- Brazil,-22.9527,-46.54418,19,2020-03-17 13:29:28+00:00,Defesa Civil:CORONAVIRUS: os sintomas mais comuns sao tosse febre e dificuldade para respirar.
150,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,24,2020-03-22 15:09:28+00:00,Fiquem espertos com os sintomas e somente vá ao hospital se estiver com insuficiência respiratória ou febre alta . Pois indo somente para verificar se tem o COVID-19 sem ter nada está tirando o teste de quem realmente precisa. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:05:59+00:00,Febre a noite toda mas pelo menos acordei sem febre. Espero q durante o dia permaneça assim
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:04:13+00:00,@baleiatriz libera dm aeee
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 15:03:33+00:00,Puts minha vizinha está com falta de ar dor de cabeça febre e não saiu de casa 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:59:36+00:00,Estamos sim. Preocupado pq ela vai pra farmácia todo dia e lá é cheio de veio que tosse. Esperando passar isso logo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:55:22+00:00,Acordei com mais sintomas do que ontem Garganta irritada até a língua formigando mas nada de estranho nos pulmões E sem febre por hoje
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,24,2020-03-22 14:53:34+00:00,Acordei com a maior falta de ar e o medo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:51:44+00:00,seria legal se a minha tosse fosse embora 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:43:01+00:00,E eu estou com tosse há 4 dias e hj acordei com dor de garganta indo trabalhar normal e tentando manter a calma pra não surtar
153,Itapetininga- São Paulo- Brazil,-23.59167,-48.05306,24,2020-03-22 14:42:52+00:00,eu to uma tosse desgraçada tem um cisco na minha garganta
162,Cotia- São Paulo- Brazil,-23.60389,-46.91917,24,2020-03-22 14:41:39+00:00,Ele manja tanto que quase morreu de febre amarela porque achou que não precisava da vacina
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:39:43+00:00,O meu pai me ligando sem parar pra saber se a minha tosse é seca ou não SENDO QUE EU JÁ DISSE QUE NÃO É E QUE EU TO COM A SINUSITE ATACADA AAAA
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,24,2020-03-22 14:34:15+00:00,Acordei com febre e o nariz zoado não é possível que peguei gripe.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:27:19+00:00,O que dizer sobre todas as pessoas com sintomas como falta de ar mas que não podem ir ao médico porque a recomendação é ficar em casa? Primeiro porque não vai ter atendimento só caso extremo e segundo porque eles não podem fazer NADA. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:22:55+00:00,O único jeito de não virar uma tragédia enorme,é cortando a transmissão interpessoal.Isso só é possível com absoluto http://recolhimento.Se o presidente chama d gripezinha,vão achar q como gripe,vai ser 1semana d coriza febre e vida q segue. Só q o q vem em seguida é morte
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:19:07+00:00,- vó fica em casa e não receba visitas a não ser que seja importante. - pode deixar mas antes desse vírus virar febre eu só vou visitar a maria joana claudia fernanda roberta livia mariana e ai eu fico em casa ta?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:15:20+00:00,Qdo tive dengue não apareceram as manchas na pele q falam q dá. Mas tive muita sensibilidade a luz não conseguia abrir os olhos na claridade fiquei 5 dias num quarto com a luz apagada e janelas fechadas. Além disso febre dor de cabeça e dores em quase todas as articulações.
54,Bragança Paulista- São Paulo- Brazil,-22.9527,-46.54418,24,2020-03-22 14:12:31+00:00,To com tosse espirro e dor de garganta
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:10:58+00:00,@testedocorona Estou com fortes dores no corpo e uma dor de cabeça permanente mas não tenho falta de ar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:10:52+00:00,em breve poderei participar 100% das drinking calls ♡Até lá participo tomando meus shot de xarope pra tosse kkkkkkkk Tamo junto mermão
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:07:21+00:00,bom dia.. minha febre passou
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:02:55+00:00,Algum médico ou profissional da área que me segue e está lidando com o coronavírus poderia dizer o que fazer caso os sintomas de falta de ar apareçam? Nebulização ou Aerolin spray funcionam?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:01:47+00:00,Look da finalizado de Salvatore Ferragamo O modelo virou febre entre as fashionistas e celebridades do mundo todo! #oticaswanny
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 14:00:33+00:00,bom dia com febre e tosse
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:52:32+00:00,Ontem fazendo exercício em casa eu tive um ataque de ansiedade e achei que ia morrer de falta de ar de corona virus naquela hora mesmo.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:49:43+00:00,To com falta de ar e dor no peito desde ontem essa porra não passa por NADAAAAAA
182,Campo Limpo Paulista- São Paulo- Brazil,-23.21599,-46.75842,24,2020-03-22 13:48:06+00:00,Depois da primeira atração na quarentena: Dor de ouvido pode entrar: Falta de ar Uma salva de palmas galera
155,Osasco- São Paulo- Brazil,-23.5325,-46.79167,24,2020-03-22 13:47:08+00:00,Telemarketing é essencial desde quando senhor Doria?? A maioria das empresas senão todas estão com seus funcionários trabalhando lado a lado a menos de 1 metro de distância pessoas estão indo trabalhar gripadas e com febre. A higienização porca seria bom rever essa parte .
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:44:05+00:00,amigo tem um app do sus p fazer meio que uma triagem (acho que o nome é corona vírus msm) mas de qualquer forma toma um remédio p passar a febre e sossega em casa :)
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:43:04+00:00,Se eu ja estou com falta de ar de ansiedade sem corona imagine se eu pegar eu morro. Bomdia stou doente n falem comigo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:42:33+00:00,Maah não entre em pânico eu também dou uns espirros ás vezes mas é de alergia mas passa estou me sentindo super bem Então não se preocupe com qualquer espirrinho ou tosse leve pois é normal. Fiquemos todos em casa pois essa tormenta passará. Saúde a todos!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:41:47+00:00,Aguardando uma foto sua no Pronto Socorro ajudando os idosos que chegam com febre e tossindo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:38:47+00:00,Que tosse chata da porra
155,Osasco- São Paulo- Brazil,-23.5325,-46.79167,24,2020-03-22 13:38:41+00:00,diário de quarentena dia 7: hj eu acordei com dificuldade pra respirar e desde ontem eu tenho usado muito a bombinha tô preocupada
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:36:45+00:00,Sexta minha gargante pegou. Ontem tive tosse com pigarro e um pouco de dor de cabeça. Me isolei no meu quarto já pensando que era vírus. Hoje acordei plena e zerada. A gente tá real noiado
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:31:26+00:00,Acordei melhor que ontem sem febre apenas com coriza (uma gripe fraca)
183,Piracaia- São Paulo- Brazil,-23.05389,-46.35806,24,2020-03-22 13:26:40+00:00,miga aqui na minha cidade não tem nenhum caso confirmado ainda e uns 2 suspeitos minha cidade já tá parando mas sei que eh perigoso mesmo assim minha febre abaixou e não subiu mais já tô bem melhor obrigada 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:25:34+00:00,Trabalhar em contato constante com pessoas no meio desse caos é assustador. Toda hora eu subo na enfermagem pra checar se não estou com febre entro em pânico se estou tossindo demais ou espirrando demais e só de pensar na possibilidade de estar doente e estar correndo o risco
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:25:25+00:00,Ministro. Ontem minha esposa e minha filha levaram o meu neto à USP. Ele está com tosse febre e dor no peito há 3 dias. Eles não queriam atender. Com muita insistência da minha esposa conseguiram um atendimento rápido no corredor. A médica apenas o auscultou e dispensou. USP.
183,Piracaia- São Paulo- Brazil,-23.05389,-46.35806,24,2020-03-22 13:24:48+00:00,minha febre abaixou e não subiu mais já tô melhorando! obrigada pelo apoio 
183,Piracaia- São Paulo- Brazil,-23.05389,-46.35806,24,2020-03-22 13:23:56+00:00,miga do céu fiquei tão preocupada mas graças a deus no dia seguinte a febre abaixou e não subiu mais obrigada pelo apoio! 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:23:49+00:00,Acordei espirrando (de alergia msm) e meu pai ja entrou em surto "vc ta mal? É so rinite msm? Deixa eu ver c ta com febre." N sei c acho exagero ou fofinho a preocupação
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:22:35+00:00,Nao posso ir ao médico sem ter certeza por que la é um foco muito grande de coronavírus e posso pegar e levar pra casa. E também o fato de que há pessoas que estao ja diagnosticada que precisam obviamente de mais atenção do que eu que so estou com febre
184,Jaçanã-Tremembé- São Paulo- Brazil,-23.45065,-46.57894,24,2020-03-22 13:19:28+00:00,Na febre amarela mataram os macacos eai quem vai começar o genocídio da burguesia?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:17:36+00:00,Dnv vcs enchendo o saco do Dráuzio Varella?!?!?! Mds como são chatos! Ele se referiu aos sintomas leves do vírus pra explicar à população q não se deve ir ao hospital/posto caso não haja falta de ar. Isso pra ñ sobrecarregar o sistema de saúde q é o perigo maior do vírus.
170,Itaquaquecetuba- São Paulo- Brazil,-23.48611,-46.34833,24,2020-03-22 13:17:04+00:00,Preocupante mas aqui em casa tá todo mundo gripado sem febre graças a Deus ! Mas coriza e garganta inflamada. Alguém tosse ou soa o nariz a família inteira olha com mó cara de assustado
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:13:50+00:00,E detalhe: ele disse isso dentro dum contexto. Ele falou isso pra garantir q as pessoas não fossem ao hospital apenas por conta de uma tosse ou espirro mas sim em casos de falta de ar. Isso pra não sobrecarregar o sistema de saúde. Ele não minimizou a situação como faz o Jair.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:12:30+00:00,E é possível sentir falta de ar quando se está muito angustiado. É importante tomar como medida se você está mais cansado pra fazer atividades simples do dia a dia (como tomar banho) 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:07:57+00:00,#JairNaoCaiNemAPau #DoriaLunatico O gado acordou empolgado e delirante será o efeito da febre senhor ? Povinho loko ... Pqp.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:03:07+00:00,Espirro não é sintoma só tosse...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:02:54+00:00,Sintomas do coronavírus: febre e tosse Sintomas da quarentena: vontade de foder até esfolar transar 24 horas por dia só pensar em sexo querer comer td mundo uma vontade absurda de meter transar das 8 da manhã às 8 da manhã do dia seguinte só metendo o tempo todo e tédio.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 13:02:15+00:00,Só a falta de ar é a diferença
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 12:56:10+00:00,gente me dêem dicas de como vocês fazem???? já tentei e não consigo ontem fui tentar fazer a guiada teve uma hora que fiquei com falta de ar??? achei que era corona
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 12:52:44+00:00,Flávio está em isolamento. Febre alta expelindo catarro dor de cabeça e no corpo. Já foi 2 vezes no pronto socorro e alegam que é inflamação no nariz e garganta.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 12:49:39+00:00,Quando procurar um #hospital? Quando sentir falta de ar sentir-se ofegante ao levantar ou ao caminhar um quarteirão. Nos outros casos procure uma Unidade Básica de Saúde (UBS). #Repouso e #alimentaçãosaudável são essenciais. @gnatalini
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 12:47:43+00:00,Venha ao hospital aqui na zona sul de São Paulo  hospital público e veja a situação real ; lotado  gente tossindo  jovens com sintomas de falta de ar misturados com os doentes que já lotam o hospital no dia a dia  tenho um irmão doente q a cada dois meses fica internado aqui
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,24,2020-03-22 12:47:29+00:00,Se vc acreditar ter sido infectado só vá (imediatamente) a um hospital se sentir falta de ar. Pode ser gripe comum e é mais seguro ficar em casa do que entrar num hospital. Sem falta de ar: - Repouso - Muita água - Umidificador - Analgésicos e antitérmicos #VamosPararoBrasil
